# schema_version: 2026-05-18_v1
# columns: filepath, processed_at, agent, output_rows, output_files, status, note
# agent enum: vocab-extractor | mistake-auditor | listening-coach | speaking-coach | other
# status enum: ok | partial | failed
# Append-only.
filepath,processed_at,agent,output_rows,output_files,status,note
input/html/deutsch-vorbereitung/horen/2.100/2.100_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.100 batch-extract
input/html/deutsch-vorbereitung/horen/2.101/2.101_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.101 batch-extract
input/html/deutsch-vorbereitung/horen/2.101/2.101_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.101 batch-extract
input/html/deutsch-vorbereitung/horen/2.102/2.102_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.102 batch-extract
input/html/deutsch-vorbereitung/horen/2.102/2.102_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.102 batch-extract
input/html/deutsch-vorbereitung/horen/2.103/2.103_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.103 batch-extract
input/html/deutsch-vorbereitung/horen/2.103/2.103_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.103 batch-extract
input/html/deutsch-vorbereitung/horen/2.104/2.104_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.104 batch-extract
input/html/deutsch-vorbereitung/horen/2.104/2.104_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.104 batch-extract
input/html/deutsch-vorbereitung/horen/2.105/2.105_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.105 batch-extract
input/html/deutsch-vorbereitung/horen/2.105/2.105_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.105 batch-extract
input/html/deutsch-vorbereitung/horen/2.106/2.106_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.106 batch-extract
input/html/deutsch-vorbereitung/horen/2.106/2.106_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.106 batch-extract
input/html/deutsch-vorbereitung/horen/2.107/2.107_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.107 batch-extract
input/html/deutsch-vorbereitung/horen/2.107/2.107_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.107 batch-extract
input/html/deutsch-vorbereitung/horen/2.108/2.108_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.108 batch-extract
input/html/deutsch-vorbereitung/horen/2.108/2.108_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.108 batch-extract
input/html/deutsch-vorbereitung/horen/2.109/2.109_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.109 batch-extract
input/html/deutsch-vorbereitung/horen/2.109/2.109_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.109 batch-extract
input/html/deutsch-vorbereitung/horen/2.110/2.110_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.110 batch-extract
input/html/deutsch-vorbereitung/horen/2.110/2.110_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.110 batch-extract
input/html/deutsch-vorbereitung/horen/2.111/2.111_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.111 batch-extract
input/html/deutsch-vorbereitung/horen/2.111/2.111_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.111 batch-extract
input/html/deutsch-vorbereitung/horen/2.112/2.112_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.112 batch-extract
input/html/deutsch-vorbereitung/horen/2.112/2.112_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.112 batch-extract
input/html/deutsch-vorbereitung/horen/2.113/2.113_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.113 batch-extract
input/html/deutsch-vorbereitung/horen/2.113/2.113_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.113 batch-extract
input/html/deutsch-vorbereitung/horen/2.114/2.114_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.114 batch-extract
input/html/deutsch-vorbereitung/horen/2.114/2.114_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.114 batch-extract
input/html/deutsch-vorbereitung/horen/2.115/2.115_transcript.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.115 batch-extract
input/html/deutsch-vorbereitung/horen/2.115/2.115_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.115 batch-extract
input/html/deutsch-vorbereitung/horen/2.116/2.116_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.116 batch-extract
input/html/deutsch-vorbereitung/horen/2.116/2.116_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.116 batch-extract
input/html/deutsch-vorbereitung/horen/2.117/2.117_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.117 batch-extract
input/html/deutsch-vorbereitung/horen/2.117/2.117_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.117 batch-extract
input/html/deutsch-vorbereitung/horen/2.118/2.118_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.118 batch-extract
input/html/deutsch-vorbereitung/horen/2.118/2.118_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.118 batch-extract
input/html/deutsch-vorbereitung/horen/2.119/2.119_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.119 batch-extract
input/html/deutsch-vorbereitung/horen/2.119/2.119_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.119 batch-extract
input/html/deutsch-vorbereitung/horen/2.120/2.120_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.120 batch-extract
input/html/deutsch-vorbereitung/horen/2.120/2.120_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.120 batch-extract
input/html/deutsch-vorbereitung/horen/2.121/2.121_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.121 batch-extract
input/html/deutsch-vorbereitung/horen/2.121/2.121_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.121 batch-extract
input/html/deutsch-vorbereitung/horen/2.122/2.122_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.122 batch-extract
input/html/deutsch-vorbereitung/horen/2.122/2.122_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.122 batch-extract
input/html/deutsch-vorbereitung/horen/2.123/2.123_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.123 batch-extract
input/html/deutsch-vorbereitung/horen/2.123/2.123_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.123 batch-extract
input/html/deutsch-vorbereitung/horen/2.124/2.124_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.124 batch-extract
input/html/deutsch-vorbereitung/horen/2.124/2.124_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.124 batch-extract
input/html/deutsch-vorbereitung/horen/2.125/2.125_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.125 batch-extract
input/html/deutsch-vorbereitung/horen/2.125/2.125_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.125 batch-extract
input/html/deutsch-vorbereitung/horen/2.126/2.126_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.126 batch-extract
input/html/deutsch-vorbereitung/horen/2.126/2.126_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.126 batch-extract
input/html/deutsch-vorbereitung/horen/2.127/2.127_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.127 batch-extract
input/html/deutsch-vorbereitung/horen/2.127/2.127_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.127 batch-extract
input/html/deutsch-vorbereitung/horen/2.128/2.128_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.128 batch-extract
input/html/deutsch-vorbereitung/horen/2.128/2.128_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.128 batch-extract
input/html/deutsch-vorbereitung/horen/2.129/2.129_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.129 batch-extract
input/html/deutsch-vorbereitung/horen/2.129/2.129_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.129 batch-extract
input/html/deutsch-vorbereitung/horen/2.130/2.130_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.130 batch-extract
input/html/deutsch-vorbereitung/horen/2.130/2.130_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.130 batch-extract
input/html/deutsch-vorbereitung/horen/2.131/2.131_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.131 batch-extract
input/html/deutsch-vorbereitung/horen/2.131/2.131_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.131 batch-extract
input/html/deutsch-vorbereitung/horen/2.132/2.132_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.132 batch-extract
input/html/deutsch-vorbereitung/horen/2.132/2.132_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.132 batch-extract
input/html/deutsch-vorbereitung/horen/2.133/2.133_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.133 batch-extract
input/html/deutsch-vorbereitung/horen/2.133/2.133_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.133 batch-extract
input/html/deutsch-vorbereitung/horen/2.134/2.134_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.134 batch-extract
input/html/deutsch-vorbereitung/horen/2.134/2.134_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.134 batch-extract
input/html/deutsch-vorbereitung/horen/2.135/2.135_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.135 batch-extract
input/html/deutsch-vorbereitung/horen/2.135/2.135_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.135 batch-extract
input/html/deutsch-vorbereitung/horen/2.136/2.136_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.136 batch-extract
input/html/deutsch-vorbereitung/horen/2.136/2.136_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.136 batch-extract
input/html/deutsch-vorbereitung/horen/2.137/2.137_transcript.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.137 batch-extract
input/html/deutsch-vorbereitung/horen/2.137/2.137_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.137 batch-extract
input/html/deutsch-vorbereitung/horen/3.1/3.1_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/3.1 batch-extract
input/html/deutsch-vorbereitung/horen/3.1/3.1_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.1 batch-extract
input/html/deutsch-vorbereitung/horen/3.2/3.2_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/3.2 batch-extract
input/html/deutsch-vorbereitung/horen/3.2/3.2_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.2 batch-extract
input/html/deutsch-vorbereitung/horen/3.3/3.3_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/3.3 batch-extract
input/html/deutsch-vorbereitung/horen/3.3/3.3_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.3 batch-extract
input/html/deutsch-vorbereitung/horen/3.4/3.4_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/3.4 batch-extract
input/html/deutsch-vorbereitung/horen/3.4/3.4_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.4 batch-extract
input/html/deutsch-vorbereitung/horen/3.5/3.5_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/3.5 batch-extract
input/html/deutsch-vorbereitung/horen/3.5/3.5_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.5 batch-extract
input/html/deutsch-vorbereitung/horen/3.6/3.6_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/3.6 batch-extract
input/html/deutsch-vorbereitung/horen/3.6/3.6_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.6 batch-extract
input/html/deutsch-vorbereitung/horen/3.7/3.7_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/3.7 batch-extract
input/html/deutsch-vorbereitung/horen/3.7/3.7_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.7 batch-extract
input/html/deutsch-vorbereitung/horen/3.8/3.8_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/3.8 batch-extract
input/html/deutsch-vorbereitung/horen/3.8/3.8_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/3.8 batch-extract
input/html/deutsch-vorbereitung/horen/3.9/3.9_transcript.md,2026-05-22 19:05:13,vocab-extractor,3,vocab_master.csv,ok,horen/3.9 batch-extract
input/html/deutsch-vorbereitung/horen/3.9/3.9_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.9 batch-extract
input/html/deutsch-vorbereitung/horen/3.10/3.10_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/3.10 batch-extract
input/html/deutsch-vorbereitung/horen/3.10/3.10_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.10 batch-extract
input/html/deutsch-vorbereitung/horen/3.11/3.11_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.11 batch-extract
input/html/deutsch-vorbereitung/horen/3.11/3.11_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.11 batch-extract
input/html/deutsch-vorbereitung/horen/3.12/3.12_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.12 batch-extract
input/html/deutsch-vorbereitung/horen/3.12/3.12_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.12 batch-extract
input/html/deutsch-vorbereitung/horen/3.13/3.13_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.13 batch-extract
input/html/deutsch-vorbereitung/horen/3.13/3.13_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.13 batch-extract
input/html/deutsch-vorbereitung/horen/3.14/3.14_transcript.md,2026-05-22 19:05:13,vocab-extractor,3,vocab_master.csv,ok,horen/3.14 batch-extract
input/html/deutsch-vorbereitung/horen/3.14/3.14_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.14 batch-extract
input/html/deutsch-vorbereitung/horen/3.15/3.15_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.15 batch-extract
input/html/deutsch-vorbereitung/horen/3.15/3.15_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.15 batch-extract
input/html/deutsch-vorbereitung/horen/3.16/3.16_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.16 batch-extract
input/html/deutsch-vorbereitung/horen/3.16/3.16_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.16 batch-extract
input/html/deutsch-vorbereitung/horen/3.17/3.17_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.17 batch-extract
input/html/deutsch-vorbereitung/horen/3.17/3.17_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.17 batch-extract
input/html/deutsch-vorbereitung/horen/3.18/3.18_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.18 batch-extract
input/html/deutsch-vorbereitung/horen/3.18/3.18_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.18 batch-extract
input/html/deutsch-vorbereitung/horen/3.19/3.19_transcript.md,2026-05-22 19:05:13,vocab-extractor,6,vocab_master.csv,ok,horen/3.19 batch-extract
input/html/deutsch-vorbereitung/horen/3.19/3.19_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.19 batch-extract
input/html/deutsch-vorbereitung/horen/3.20/3.20_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.20 batch-extract
input/html/deutsch-vorbereitung/horen/3.20/3.20_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.20 batch-extract
input/html/deutsch-vorbereitung/horen/3.21/3.21_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.21 batch-extract
input/html/deutsch-vorbereitung/horen/3.21/3.21_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.21 batch-extract
input/html/deutsch-vorbereitung/horen/3.22/3.22_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.22 batch-extract
input/html/deutsch-vorbereitung/horen/3.22/3.22_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.22 batch-extract
input/html/deutsch-vorbereitung/horen/3.23/3.23_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.23 batch-extract
input/html/deutsch-vorbereitung/horen/3.23/3.23_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.23 batch-extract
input/html/deutsch-vorbereitung/horen/3.24/3.24_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.24 batch-extract
input/html/deutsch-vorbereitung/horen/3.24/3.24_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.24 batch-extract
input/html/deutsch-vorbereitung/horen/3.25/3.25_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.25 batch-extract
input/html/deutsch-vorbereitung/horen/3.25/3.25_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.25 batch-extract
input/html/deutsch-vorbereitung/horen/3.26/3.26_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.26 batch-extract
input/html/deutsch-vorbereitung/horen/3.26/3.26_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.26 batch-extract
input/html/deutsch-vorbereitung/horen/3.27/3.27_transcript.md,2026-05-22 19:05:13,vocab-extractor,3,vocab_master.csv,ok,horen/3.27 batch-extract
input/html/deutsch-vorbereitung/horen/3.27/3.27_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.27 batch-extract
input/html/deutsch-vorbereitung/horen/3.28/3.28_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/3.28 batch-extract
input/html/deutsch-vorbereitung/horen/3.28/3.28_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.28 batch-extract
input/html/deutsch-vorbereitung/horen/3.29/3.29_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/3.29 batch-extract
input/html/deutsch-vorbereitung/horen/3.29/3.29_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.29 batch-extract
input/html/deutsch-vorbereitung/horen/3.30/3.30_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.30 batch-extract
input/html/deutsch-vorbereitung/horen/3.30/3.30_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.30 batch-extract
input/html/deutsch-vorbereitung/horen/3.31/3.31_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/3.31 batch-extract
input/html/deutsch-vorbereitung/horen/3.31/3.31_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/3.31 batch-extract
input/html/deutsch-vorbereitung/horen/4.2/4.2_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/4.2 batch-extract
input/html/deutsch-vorbereitung/horen/4.2/4.2_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.2 batch-extract
input/html/deutsch-vorbereitung/horen/4.3/4.3_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/4.3 batch-extract
input/html/deutsch-vorbereitung/horen/4.3/4.3_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.3 batch-extract
input/html/deutsch-vorbereitung/horen/4.4/4.4_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/4.4 batch-extract
input/html/deutsch-vorbereitung/horen/4.4/4.4_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.4 batch-extract
input/html/deutsch-vorbereitung/horen/4.5/4.5_transcript.md,2026-05-22 19:05:13,vocab-extractor,6,vocab_master.csv,ok,horen/4.5 batch-extract
input/html/deutsch-vorbereitung/horen/4.5/4.5_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.5 batch-extract
input/html/deutsch-vorbereitung/horen/4.6/4.6_transcript.md,2026-05-22 19:05:13,vocab-extractor,7,vocab_master.csv,ok,horen/4.6 batch-extract
input/html/deutsch-vorbereitung/horen/4.6/4.6_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.6 batch-extract
input/html/deutsch-vorbereitung/horen/4.7/4.7_transcript.md,2026-05-22 19:05:13,vocab-extractor,6,vocab_master.csv,ok,horen/4.7 batch-extract
input/html/deutsch-vorbereitung/horen/4.7/4.7_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.7 batch-extract
input/html/deutsch-vorbereitung/horen/4.8/4.8_transcript.md,2026-05-22 19:05:13,vocab-extractor,3,vocab_master.csv,ok,horen/4.8 batch-extract
input/html/deutsch-vorbereitung/horen/4.8/4.8_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.8 batch-extract
input/html/deutsch-vorbereitung/horen/4.9/4.9_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.9 batch-extract
input/html/deutsch-vorbereitung/horen/4.9/4.9_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.9 batch-extract
input/html/deutsch-vorbereitung/horen/4.10/4.10_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.10 batch-extract
input/html/deutsch-vorbereitung/horen/4.10/4.10_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.10 batch-extract
input/html/deutsch-vorbereitung/horen/4.11/4.11_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.11 batch-extract
input/html/deutsch-vorbereitung/horen/4.11/4.11_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.11 batch-extract
input/html/deutsch-vorbereitung/horen/4.12/4.12_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.12 batch-extract
input/html/deutsch-vorbereitung/horen/4.12/4.12_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.12 batch-extract
input/html/deutsch-vorbereitung/horen/4.13/4.13_transcript.md,2026-05-22 19:05:13,vocab-extractor,5,vocab_master.csv,ok,horen/4.13 batch-extract
input/html/deutsch-vorbereitung/horen/4.13/4.13_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.13 batch-extract
input/html/deutsch-vorbereitung/horen/4.14/4.14_transcript.md,2026-05-22 19:05:13,vocab-extractor,6,vocab_master.csv,ok,horen/4.14 batch-extract
input/html/deutsch-vorbereitung/horen/4.14/4.14_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.14 batch-extract
input/html/deutsch-vorbereitung/horen/4.15/4.15_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/4.15 batch-extract
input/html/deutsch-vorbereitung/horen/4.15/4.15_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.15 batch-extract
input/html/deutsch-vorbereitung/horen/4.16/4.16_transcript.md,2026-05-22 19:05:13,vocab-extractor,4,vocab_master.csv,ok,horen/4.16 batch-extract
input/html/deutsch-vorbereitung/horen/4.16/4.16_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.16 batch-extract
input/html/deutsch-vorbereitung/horen/4.17/4.17_transcript.md,2026-05-22 19:05:13,vocab-extractor,1,vocab_master.csv,ok,horen/4.17 batch-extract
input/html/deutsch-vorbereitung/horen/4.17/4.17_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.17 batch-extract
input/html/deutsch-vorbereitung/horen/4.18/4.18_transcript.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.18 batch-extract
input/html/deutsch-vorbereitung/horen/4.18/4.18_questions.md,2026-05-22 19:05:13,vocab-extractor,0,vocab_master.csv,ok,horen/4.18 batch-extract
input/html/deutsch-vorbereitung/horen/4.19/4.19_transcript.md,2026-05-22 19:05:13,vocab-extractor,2,vocab_master.csv,ok,horen/4.19 batch-extract
